C,Cr,Mn,Ni,Si,CR,Hardness,Hardness_sqrt
0.4,1,1,5,1,1,634.271,25.18473744
0.4,1,1,5,1,2,634.274,25.184797
0.4,1,1,5,1,3,634.275,25.18481685
0.4,1,1,5,1,4,634.275,25.18481685
0.4,1,1,5,1,5,634.276,25.18483671
0.4,1,1,5,1,6,634.276,25.18483671
0.4,1,1,5,1,7,634.276,25.18483671
0.4,1,1,5,1,8,634.276,25.18483671
0.4,1,1,5,1,9,634.276,25.18483671
0.4,1,1,5,1,10,634.276,25.18483671
0.4,1,1,5,1,20,634.276,25.18483671
0.4,1,1,5,1,30,634.276,25.18483671
0.4,1,1,5,1,40,634.277,25.18485656
0.4,1,1,5,1,50,634.277,25.18485656
0.4,10,1,5,1,1,317.363,17.81468495
0.4,10,1,5,1,2,317.363,17.81468495
0.4,10,1,5,1,3,317.363,17.81468495
0.4,10,1,5,1,4,317.363,17.81468495
0.4,10,1,5,1,5,317.363,17.81468495
0.4,10,1,5,1,6,317.363,17.81468495
0.4,10,1,5,1,7,317.363,17.81468495
0.4,10,1,5,1,8,317.363,17.81468495
0.4,10,1,5,1,9,317.363,17.81468495
0.4,10,1,5,1,10,317.363,17.81468495
0.4,10,1,5,1,20,317.363,17.81468495
0.4,10,1,5,1,30,317.363,17.81468495
0.4,10,1,5,1,40,317.363,17.81468495
0.4,10,1,5,1,50,317.363,17.81468495
0.4,0,1,10,1,1,620.501,24.90985749
0.4,0,1,10,1,2,620.511,24.91005821
0.4,0,1,10,1,3,620.514,24.91011843
0.4,0,1,10,1,4,620.515,24.9101385
0.4,0,1,10,1,5,620.516,24.91015857
0.4,0,1,10,1,6,620.517,24.91017864
0.4,0,1,10,1,7,620.517,24.91017864
0.4,0,1,10,1,8,620.517,24.91017864
0.4,0,1,10,1,9,620.518,24.91019871
0.4,0,1,10,1,10,620.518,24.91019871
0.4,0,1,10,1,20,620.519,24.91021879
0.4,0,1,10,1,30,620.519,24.91021879
0.4,0,1,10,1,40,620.519,24.91021879
0.4,0,1,10,1,50,620.519,24.91021879
0.4,1,1,10,1,1,560.64,23.67783774
0.4,1,1,10,1,2,560.64,23.67783774
0.4,1,1,10,1,3,560.64,23.67783774
0.4,1,1,10,1,4,560.64,23.67783774
0.4,1,1,10,1,5,560.64,23.67783774
0.4,1,1,10,1,6,560.64,23.67783774
0.4,1,1,10,1,7,560.64,23.67783774
0.4,1,1,10,1,8,560.64,23.67783774
0.4,1,1,10,1,9,560.64,23.67783774
0.4,1,1,10,1,10,560.64,23.67783774
0.4,1,1,10,1,20,560.64,23.67783774
0.4,1,1,10,1,30,560.64,23.67783774
0.4,1,1,10,1,40,560.64,23.67783774
0.4,1,1,10,1,50,560.64,23.67783774
0.4,10,1,10,1,1,157.692,12.55754753
0.4,10,1,10,1,2,157.692,12.55754753
0.4,10,1,10,1,3,157.692,12.55754753
0.4,10,1,10,1,4,157.692,12.55754753
0.4,10,1,10,1,5,157.692,12.55754753
0.4,10,1,10,1,6,157.692,12.55754753
0.4,10,1,10,1,7,157.692,12.55754753
0.4,10,1,10,1,8,157.692,12.55754753
0.4,10,1,10,1,9,157.692,12.55754753
0.4,10,1,10,1,10,157.692,12.55754753
0.4,10,1,10,1,20,157.692,12.55754753
0.4,10,1,10,1,30,157.692,12.55754753
0.4,10,1,10,1,40,157.692,12.55754753
0.4,10,1,10,1,50,157.692,12.55754753
0.4,0,1,0,1,1,379.029,19.46866713
0.4,0,1,0,1,2,399.891,19.99727481
0.4,0,1,0,1,3,419.277,20.47625454
0.4,0,1,0,1,4,441.186,21.0044281
0.4,0,1,0,1,5,464.586,21.55425712
0.4,0,1,0,1,6,486.118,22.04808382
0.4,0,1,0,1,7,500.611,22.37433798
0.4,0,1,0,1,8,509.953,22.58213896
0.4,0,1,0,1,9,515.864,22.71263965
0.4,0,1,0,1,10,519.444,22.79131413
0.4,0,1,0,1,20,528.528,22.98973684
0.4,0,1,0,1,30,529.324,23.0070424
0.4,0,1,0,1,40,529.621,23.01349604
0.4,0,1,0,1,50,529.701,23.01523409
0.4,1,1,0,1,1,503.647,22.44208101
0.4,1,1,0,1,2,508.483,22.54956762
0.4,1,1,0,1,3,514.167,22.67525083
0.4,1,1,0,1,4,518.378,22.76791602
0.4,1,1,0,1,5,520.3,22.81008549
0.4,1,1,0,1,6,521.194,22.82967367
0.4,1,1,0,1,7,521.63,22.83922065
0.4,1,1,0,1,8,521.92,22.8455685
0.4,1,1,0,1,9,522.087,22.84922318
0.4,1,1,0,1,10,522.189,22.8514551
0.4,1,1,0,1,20,521.912,22.84539341
0.4,1,1,0,1,30,521.892,22.84495568
0.4,1,1,0,1,40,521.887,22.84484625
0.4,1,1,0,1,50,521.885,22.84480247
0.4,10,1,0,1,1,398.093,19.95226804
0.4,10,1,0,1,2,398.104,19.9525437
0.4,10,1,0,1,3,398.108,19.95264394
0.4,10,1,0,1,4,398.109,19.95266899
0.4,10,1,0,1,5,398.11,19.95269405
0.4,10,1,0,1,6,398.111,19.95271911
0.4,10,1,0,1,7,398.111,19.95271911
0.4,10,1,0,1,8,398.112,19.95274417
0.4,10,1,0,1,9,398.112,19.95274417
0.4,10,1,0,1,10,398.112,19.95274417
0.4,10,1,0,1,20,398.113,19.95276923
0.4,10,1,0,1,30,398.113,19.95276923
0.4,10,1,0,1,40,398.113,19.95276923
0.4,10,1,0,1,50,398.113,19.95276923
0.4,0,1,5,1,1,583.877,24.16354693
0.4,0,1,5,1,2,584.004,24.16617471
0.4,0,1,5,1,3,584.018,24.16646437
0.4,0,1,5,1,4,584.023,24.16656782
0.4,0,1,5,1,5,584.025,24.1666092
0.4,0,1,5,1,6,584.026,24.16662989
0.4,0,1,5,1,7,584.027,24.16665057
0.4,0,1,5,1,8,584.028,24.16667126
0.4,0,1,5,1,9,584.028,24.16667126
0.4,0,1,5,1,10,584.029,24.16669195
0.4,0,1,5,1,20,584,24.16609195
0.4,0,1,5,1,30,584.011,24.16631954
0.4,0,1,5,1,40,584.017,24.16644368
0.4,0,1,5,1,50,584.02,24.16650575
0.4,1,1,5,1,1,572.648,23.93006477
0.4,1,1,5,1,2,572.659,23.93029461
0.4,1,1,5,1,3,572.662,23.93035729
0.4,1,1,5,1,4,572.663,23.93037818
0.4,1,1,5,1,5,572.664,23.93039908
0.4,1,1,5,1,6,572.665,23.93041997
0.4,1,1,5,1,7,572.665,23.93041997
0.4,1,1,5,1,8,572.665,23.93041997
0.4,1,1,5,1,9,572.666,23.93044087
0.4,1,1,5,1,10,572.666,23.93044087
0.4,1,1,5,1,20,572.667,23.93046176
0.4,1,1,5,1,30,572.667,23.93046176
0.4,1,1,5,1,40,572.667,23.93046176
0.4,1,1,5,1,50,572.667,23.93046176
0.4,10,1,5,1,1,386.264,19.65360018
0.4,10,1,5,1,2,386.264,19.65360018
0.4,10,1,5,1,3,386.264,19.65360018
0.4,10,1,5,1,4,386.264,19.65360018
0.4,10,1,5,1,5,386.264,19.65360018
0.4,10,1,5,1,6,386.264,19.65360018
0.4,10,1,5,1,7,386.264,19.65360018
0.4,10,1,5,1,8,386.264,19.65360018
0.4,10,1,5,1,9,386.264,19.65360018
0.4,10,1,5,1,10,386.264,19.65360018
0.4,10,1,5,1,20,386.264,19.65360018
0.4,10,1,5,1,30,386.264,19.65360018
0.4,10,1,5,1,40,386.264,19.65360018
0.4,10,1,5,1,50,386.264,19.65360018
0.4,0,1,10,1,1,588.909,24.26744733
0.4,0,1,10,1,2,588.934,24.26796242
0.4,0,1,10,1,3,588.941,24.26810664
0.4,0,1,10,1,4,588.944,24.26816845
0.4,0,1,10,1,5,588.946,24.26820966
0.4,0,1,10,1,6,588.948,24.26825086
0.4,0,1,10,1,7,588.948,24.26825086
0.4,0,1,10,1,8,588.949,24.26827147
0.4,0,1,10,1,9,588.95,24.26829207
0.4,0,1,10,1,10,588.951,24.26831267
0.4,0,1,10,1,20,588.952,24.26833328
0.4,0,1,10,1,30,588.953,24.26835388
0.4,0,1,10,1,40,588.953,24.26835388
0.4,0,1,10,1,50,588.953,24.26835388
0.4,1,1,10,1,1,558.303,23.62843626
0.4,1,1,10,1,2,558.303,23.62843626
0.4,1,1,10,1,3,558.303,23.62843626
0.4,1,1,10,1,4,558.303,23.62843626
0.4,1,1,10,1,5,558.304,23.62845742
0.4,1,1,10,1,6,558.304,23.62845742
0.4,1,1,10,1,7,558.304,23.62845742
0.4,1,1,10,1,8,558.304,23.62845742
0.4,1,1,10,1,9,558.304,23.62845742
0.4,1,1,10,1,10,558.304,23.62845742
0.4,1,1,10,1,20,558.304,23.62845742
0.4,1,1,10,1,30,558.304,23.62845742
0.4,1,1,10,1,40,558.304,23.62845742
0.4,1,1,10,1,50,558.304,23.62845742
0.4,10,1,10,1,1,121.202,11.00917799
0.4,10,1,10,1,2,121.202,11.00917799
0.4,10,1,10,1,3,121.202,11.00917799
0.4,10,1,10,1,4,121.202,11.00917799
0.4,10,1,10,1,5,121.202,11.00917799
0.4,10,1,10,1,6,121.202,11.00917799
0.4,10,1,10,1,7,121.202,11.00917799
0.4,10,1,10,1,8,121.202,11.00917799
0.4,10,1,10,1,9,121.202,11.00917799
0.4,10,1,10,1,10,121.202,11.00917799
0.4,10,1,10,1,20,121.202,11.00917799
0.4,10,1,10,1,30,121.202,11.00917799
0.4,10,1,10,1,40,121.202,11.00917799
0.4,10,1,10,1,50,121.202,11.00917799
0.4,0,1,0,3,1,242.655,15.57738746
0.4,0,1,0,3,2,246.045,15.68582162
0.4,0,1,0,3,3,248.09,15.75087299
0.4,0,1,0,3,4,249.496,15.79544238
0.4,0,1,0,3,5,250.761,15.83543495
0.4,0,1,0,3,6,251.606,15.86209318
0.4,0,1,0,3,7,252.488,15.88987099
0.4,0,1,0,3,8,253.256,15.91401898
0.4,0,1,0,3,9,253.933,15.93527533
0.4,0,1,0,3,10,254.548,15.95456048
0.4,0,1,0,3,20,442.789,21.04255213
0.4,0,1,0,3,30,545.046,23.34622025
0.4,0,1,0,3,40,569.145,23.85676005
0.4,0,1,0,3,50,578.414,24.05023908
0.4,1,1,0,3,1,256.445,16.01390021
0.4,1,1,0,3,2,260.215,16.13118099
0.4,1,1,0,3,3,262.21,16.19289968
0.4,1,1,0,3,4,270.168,16.43678801
0.4,1,1,0,3,5,333.619,18.26524021
0.4,1,1,0,3,6,420.092,20.49614598
0.4,1,1,0,3,7,486.309,22.05241483
0.4,1,1,0,3,8,527.543,22.96830425
0.4,1,1,0,3,9,551.406,23.48203569
0.4,1,1,0,3,10,566.479,23.80081931
0.4,1,1,0,3,20,599.551,24.48573054
0.4,1,1,0,3,30,602.87,24.55341117
0.4,1,1,0,3,40,603.761,24.57154859
0.4,1,1,0,3,50,604.119,24.57883236
0.4,10,1,0,3,1,285.616,16.90017751
0.4,10,1,0,3,2,447.396,21.15173752
0.4,10,1,0,3,3,473.341,21.75640136
0.4,10,1,0,3,4,479.277,21.89239594
0.4,10,1,0,3,5,481.341,21.93948495
0.4,10,1,0,3,6,482.238,21.95991803
0.4,10,1,0,3,7,482.734,21.97120843
0.4,10,1,0,3,8,483.003,21.97732923
0.4,10,1,0,3,9,483.177,21.9812875
0.4,10,1,0,3,10,483.303,21.98415338
0.4,10,1,0,3,20,483.627,21.99152109
0.4,10,1,0,3,30,483.678,21.9926806
0.4,10,1,0,3,40,483.666,21.99240778
0.4,10,1,0,3,50,483.679,21.99270334
0.4,0,1,5,3,1,252.244,15.88219128
0.4,0,1,5,3,2,251.623,15.86262904
0.4,0,1,5,3,3,270.949,16.46052855
0.4,0,1,5,3,4,368.683,19.20111976
0.4,0,1,5,3,5,471.165,21.70633548
0.4,0,1,5,3,6,532.685,23.07996967
0.4,0,1,5,3,7,563.128,23.73031816
0.4,0,1,5,3,8,579.211,24.06680286
0.4,0,1,5,3,9,588.94,24.26808604
0.4,0,1,5,3,10,594.57,24.3838061
0.4,0,1,5,3,20,607.851,24.65463445
0.4,0,1,5,3,30,609.25,24.68299009
0.4,0,1,5,3,40,609.653,24.69115226
0.4,0,1,5,3,50,609.816,24.69445282
0.4,1,1,5,3,1,525.281,22.91900958
0.4,1,1,5,3,2,561.554,23.69713063
0.4,1,1,5,3,3,564.892,23.76745674
0.4,1,1,5,3,4,565.768,23.78587816
0.4,1,1,5,3,5,566.065,23.79212054
0.4,1,1,5,3,6,566.228,23.7955458
0.4,1,1,5,3,7,566.322,23.79752088
0.4,1,1,5,3,8,566.377,23.79867643
0.4,1,1,5,3,9,566.416,23.79949579
0.4,1,1,5,3,10,566.45,23.80021008
0.4,1,1,5,3,20,566.515,23.80157558
0.4,1,1,5,3,30,566.533,23.8019537
0.4,1,1,5,3,40,566.539,23.80207974
0.4,1,1,5,3,50,566.543,23.80216377
0.4,10,1,5,3,1,260.179,16.1300651
0.4,10,1,5,3,2,260.165,16.12963112
0.4,10,1,5,3,3,260.172,16.12984811
0.4,10,1,5,3,4,260.174,16.12991011
0.4,10,1,5,3,5,260.176,16.1299721
0.4,10,1,5,3,6,260.176,16.1299721
0.4,10,1,5,3,7,260.177,16.1300031
0.4,10,1,5,3,8,260.177,16.1300031
0.4,10,1,5,3,9,260.177,16.1300031
0.4,10,1,5,3,10,260.178,16.1300341
0.4,10,1,5,3,20,260.178,16.1300341
0.4,10,1,5,3,30,260.179,16.1300651
0.4,10,1,5,3,40,260.179,16.1300651
0.4,10,1,5,3,50,260.179,16.1300651
0.4,0,1,10,3,1,305.433,17.47664155
0.4,0,1,10,3,2,511.327,22.61254077
0.4,0,1,10,3,3,552.234,23.49965957
0.4,0,1,10,3,4,561.245,23.69060995
0.4,0,1,10,3,5,564.228,23.75348395
0.4,0,1,10,3,6,565.691,23.7842595
0.4,0,1,10,3,7,566.374,23.7986134
0.4,0,1,10,3,8,566.662,23.80466341
0.4,0,1,10,3,9,566.984,23.81142583
0.4,0,1,10,3,10,567.17,23.8153312
0.4,0,1,10,3,20,567.686,23.82616209
0.4,0,1,10,3,30,567.781,23.82815561
0.4,0,1,10,3,40,567.789,23.82832348
0.4,0,1,10,3,50,567.803,23.82861725
0.4,1,1,10,3,1,448.973,21.18898299
0.4,1,1,10,3,2,449.124,21.19254586
0.4,1,1,10,3,3,449.136,21.19282898
0.4,1,1,10,3,4,449.148,21.19311209
0.4,1,1,10,3,5,449.153,21.19323005
0.4,1,1,10,3,6,449.156,21.19330083
0.4,1,1,10,3,7,449.158,21.19334801
0.4,1,1,10,3,8,449.159,21.19337161
0.4,1,1,10,3,9,449.16,21.1933952
0.4,1,1,10,3,10,449.161,21.19341879
0.4,1,1,10,3,20,449.163,21.19346597
0.4,1,1,10,3,30,449.164,21.19348957
0.4,1,1,10,3,40,449.164,21.19348957
0.4,1,1,10,3,50,449.164,21.19348957
0.4,10,1,10,3,1,186.807,13.66773573
0.4,10,1,10,3,2,186.808,13.66777231
0.4,10,1,10,3,3,186.808,13.66777231
0.4,10,1,10,3,4,186.808,13.66777231
0.4,10,1,10,3,5,186.808,13.66777231
0.4,10,1,10,3,6,186.808,13.66777231
0.4,10,1,10,3,7,186.808,13.66777231
0.4,10,1,10,3,8,186.808,13.66777231
0.4,10,1,10,3,9,186.808,13.66777231
0.4,10,1,10,3,10,186.808,13.66777231
0.4,10,1,10,3,20,186.808,13.66777231
0.4,10,1,10,3,30,186.808,13.66777231
0.4,10,1,10,3,40,186.808,13.66777231
0.4,10,1,10,3,50,186.808,13.66777231
0.4,0,1,0,3,1,529.067,23.00145648
0.4,0,1,0,3,2,572.572,23.92847676
0.4,0,1,0,3,3,577.057,24.02201074
0.4,0,1,0,3,4,578.211,24.04601838
0.4,0,1,0,3,5,578.684,24.05585168
0.4,0,1,0,3,6,578.912,24.06059018
0.4,0,1,0,3,7,579.056,24.06358244
0.4,0,1,0,3,8,579.142,24.06536931
0.4,0,1,0,3,9,579.196,24.06649123
0.4,0,1,0,3,10,579.226,24.06711449
0.4,0,1,0,3,20,579.318,24.06902574
0.4,0,1,0,3,30,579.342,24.0695243
0.4,0,1,0,3,40,579.352,24.06973203
0.4,0,1,0,3,50,579.356,24.06981512
0.4,1,1,0,3,1,567.355,23.81921493
0.4,1,1,0,3,2,570.293,23.88080819
0.4,1,1,0,3,3,570.592,23.88706763
0.4,1,1,0,3,4,570.707,23.88947467
0.4,1,1,0,3,5,570.752,23.89041649
0.4,1,1,0,3,6,570.787,23.89114899
0.4,1,1,0,3,7,570.799,23.89140013
0.4,1,1,0,3,8,570.806,23.89154662
0.4,1,1,0,3,9,570.811,23.89165126
0.4,1,1,0,3,10,570.816,23.8917559
0.4,1,1,0,3,20,570.829,23.89202796
0.4,1,1,0,3,30,570.833,23.89211167
0.4,1,1,0,3,40,570.834,23.8921326
0.4,1,1,0,3,50,570.796,23.89133734
0.4,10,1,0,3,1,501.762,22.40004464
0.4,10,1,0,3,2,501.766,22.40013393
0.4,10,1,0,3,3,501.767,22.40015625
0.4,10,1,0,3,4,501.768,22.40017857
0.4,10,1,0,3,5,501.768,22.40017857
0.4,10,1,0,3,6,501.768,22.40017857
0.4,10,1,0,3,7,501.768,22.40017857
0.4,10,1,0,3,8,501.769,22.40020089
0.4,10,1,0,3,9,501.769,22.40020089
0.4,10,1,0,3,10,501.769,22.40020089
0.4,10,1,0,3,20,501.769,22.40020089
0.4,10,1,0,3,30,501.769,22.40020089
0.4,10,1,0,3,40,501.769,22.40020089
0.4,10,1,0,3,50,501.769,22.40020089
0.4,0,1,5,3,1,586.911,24.2262461
0.4,0,1,5,3,2,586.91,24.22622546
0.4,0,1,5,3,3,586.911,24.2262461
0.4,0,1,5,3,4,586.911,24.2262461
0.4,0,1,5,3,5,586.911,24.2262461
0.4,0,1,5,3,6,586.911,24.2262461
0.4,0,1,5,3,7,586.912,24.22626674
0.4,0,1,5,3,8,586.912,24.22626674
0.4,0,1,5,3,9,586.912,24.22626674
0.4,0,1,5,3,10,586.87,24.22539989
0.4,0,1,5,3,20,586.893,24.2258746
0.4,0,1,5,3,30,586.9,24.22601907
0.4,0,1,5,3,40,586.903,24.22608099
0.4,0,1,5,3,50,586.905,24.22612227
0.4,1,1,5,3,1,568.638,23.84613176
0.4,1,1,5,3,2,568.643,23.8462366
0.4,1,1,5,3,3,568.645,23.84627854
0.4,1,1,5,3,4,568.646,23.8462995
0.4,1,1,5,3,5,568.646,23.8462995
0.4,1,1,5,3,6,568.647,23.84632047
0.4,1,1,5,3,7,568.647,23.84632047
0.4,1,1,5,3,8,568.647,23.84632047
0.4,1,1,5,3,9,568.647,23.84632047
0.4,1,1,5,3,10,568.647,23.84632047
0.4,1,1,5,3,20,568.648,23.84634144
0.4,1,1,5,3,30,568.648,23.84634144
0.4,1,1,5,3,40,568.648,23.84634144
0.4,1,1,5,3,50,568.648,23.84634144
0.4,10,1,5,3,1,385.035,19.62230873
0.4,10,1,5,3,2,385.035,19.62230873
0.4,10,1,5,3,3,385.035,19.62230873
0.4,10,1,5,3,4,385.035,19.62230873
0.4,10,1,5,3,5,385.035,19.62230873
0.4,10,1,5,3,6,385.035,19.62230873
0.4,10,1,5,3,7,385.035,19.62230873
0.4,10,1,5,3,8,385.035,19.62230873
0.4,10,1,5,3,9,385.035,19.62230873
0.4,10,1,5,3,10,385.035,19.62230873
0.4,10,1,5,3,20,385.035,19.62230873
0.4,10,1,5,3,30,385.035,19.62230873
0.4,10,1,5,3,40,385.035,19.62230873
0.4,10,1,5,3,50,385.035,19.62230873
0.4,0,1,10,3,1,531.866,23.06222019
0.4,0,1,10,3,2,531.881,23.06254539
0.4,0,1,10,3,3,531.885,23.06263211
0.4,0,1,10,3,4,531.888,23.06269715
0.4,0,1,10,3,5,531.889,23.06271883
0.4,0,1,10,3,6,531.889,23.06271883
0.4,0,1,10,3,7,531.89,23.06274051
0.4,0,1,10,3,8,531.891,23.06276219
0.4,0,1,10,3,9,531.891,23.06276219
0.4,0,1,10,3,10,531.891,23.06276219
0.4,0,1,10,3,20,531.892,23.06278387
0.4,0,1,10,3,30,531.893,23.06280555
0.4,0,1,10,3,40,531.893,23.06280555
0.4,0,1,10,3,50,531.893,23.06280555
0.4,1,1,10,3,1,474.008,21.77172478
0.4,1,1,10,3,2,474.008,21.77172478
0.4,1,1,10,3,3,474.008,21.77172478
0.4,1,1,10,3,4,474.008,21.77172478
0.4,1,1,10,3,5,474.008,21.77172478
0.4,1,1,10,3,6,474.008,21.77172478
0.4,1,1,10,3,7,474.008,21.77172478
0.4,1,1,10,3,8,474.008,21.77172478
0.4,1,1,10,3,9,474.008,21.77172478
0.4,1,1,10,3,10,474.008,21.77172478
0.4,1,1,10,3,20,474.008,21.77172478
0.4,1,1,10,3,30,474.008,21.77172478
0.4,1,1,10,3,40,474.008,21.77172478
0.4,1,1,10,3,50,474.008,21.77172478
0.4,10,1,10,3,1,148.037,12.16704566
0.4,10,1,10,3,2,148.037,12.16704566
0.4,10,1,10,3,3,148.037,12.16704566
0.4,10,1,10,3,4,148.037,12.16704566
0.4,10,1,10,3,5,148.037,12.16704566
0.4,10,1,10,3,6,148.037,12.16704566
0.4,10,1,10,3,7,148.037,12.16704566
0.4,10,1,10,3,8,148.037,12.16704566
0.4,10,1,10,3,9,148.037,12.16704566
0.4,10,1,10,3,10,148.037,12.16704566
0.4,10,1,10,3,20,148.037,12.16704566
0.4,10,1,10,3,30,148.037,12.16704566
0.4,10,1,10,3,40,148.037,12.16704566
0.4,10,1,10,3,50,148.037,12.16704566
0.4,0,1,0,3,1,489.805,22.13153858
0.4,0,1,0,3,2,507.365,22.52476415
0.4,0,1,0,3,3,510.132,22.58610192
0.4,0,1,0,3,4,510.411,22.59227744
0.4,0,1,0,3,5,510.509,22.59444622
0.4,0,1,0,3,6,510.556,22.59548627
0.4,0,1,0,3,7,510.599,22.59643777
0.4,0,1,0,3,8,510.632,22.59716796
0.4,0,1,0,3,9,510.649,22.59754411
0.4,0,1,0,3,10,510.643,22.59741136
0.4,0,1,0,3,20,510.692,22.59849553
0.4,0,1,0,3,30,510.699,22.5986504
0.4,0,1,0,3,40,510.703,22.5987389
0.4,0,1,0,3,50,510.692,22.59849553
0.4,1,1,0,3,1,497.337,22.30105379
0.4,1,1,0,3,2,500.773,22.37795791
0.4,1,1,0,3,3,500.815,22.37889631
0.4,1,1,0,3,4,500.837,22.37938784
0.4,1,1,0,3,5,500.847,22.37961126
0.4,1,1,0,3,6,500.859,22.37987936
0.4,1,1,0,3,7,500.873,22.38019214
0.4,1,1,0,3,8,500.877,22.3802815
0.4,1,1,0,3,9,500.881,22.38037086
0.4,1,1,0,3,10,500.883,22.38041555
0.4,1,1,0,3,20,500.892,22.38061661
0.4,1,1,0,3,30,500.895,22.38068364
0.4,1,1,0,3,40,500.896,22.38070598
0.4,1,1,0,3,50,500.862,22.37994638
0.4,10,1,0,3,1,285.616,16.90017751
0.4,10,1,0,3,2,447.396,21.15173752
0.4,10,1,0,3,3,473.341,21.75640136
0.4,10,1,0,3,4,479.277,21.89239594
0.4,10,1,0,3,5,481.341,21.93948495
0.4,10,1,0,3,6,482.238,21.95991803
0.4,10,1,0,3,7,482.734,21.97120843
0.4,10,1,0,3,8,483.003,21.97732923
0.4,10,1,0,3,9,483.177,21.9812875
0.4,10,1,0,3,10,483.303,21.98415338
0.4,10,1,0,3,20,483.627,21.99152109
0.4,10,1,0,3,30,483.678,21.9926806
0.4,10,1,0,3,40,483.666,21.99240778
0.4,10,1,0,3,50,483.679,21.99270334
0.4,0,1,5,3,1,473.824,21.76749871
0.4,0,1,5,3,2,475.812,21.81311532
0.4,0,1,5,3,3,476.018,21.81783674
0.4,0,1,5,3,4,476.092,21.81953253
0.4,0,1,5,3,5,476.118,21.82012832
0.4,0,1,5,3,6,476.132,21.82044912
0.4,0,1,5,3,7,476.146,21.82076992
0.4,0,1,5,3,8,476.15,21.82086158
0.4,0,1,5,3,9,476.152,21.82090741
0.4,0,1,5,3,10,476.154,21.82095323
0.4,0,1,5,3,20,476.162,21.82113654
0.4,0,1,5,3,30,476.162,21.82113654
0.4,0,1,5,3,40,476.163,21.82115946
0.4,0,1,5,3,50,476.132,21.82044912
0.4,1,1,5,3,1,434.036,20.83353067
0.4,1,1,5,3,2,434.038,20.83357867
0.4,1,1,5,3,3,434.008,20.83285866
0.4,1,1,5,3,4,434.017,20.83307467
0.4,1,1,5,3,5,434.022,20.83319467
0.4,1,1,5,3,6,434.025,20.83326667
0.4,1,1,5,3,7,434.027,20.83331467
0.4,1,1,5,3,8,434.029,20.83336267
0.4,1,1,5,3,9,434.031,20.83341067
0.4,1,1,5,3,10,434.031,20.83341067
0.4,1,1,5,3,20,434.036,20.83353067
0.4,1,1,5,3,30,434.037,20.83355467
0.4,1,1,5,3,40,434.038,20.83357867
0.4,1,1,5,3,50,434.038,20.83357867
0.4,10,1,5,3,1,255.626,15.98830823
0.4,10,1,5,3,2,255.626,15.98830823
0.4,10,1,5,3,3,255.626,15.98830823
0.4,10,1,5,3,4,255.626,15.98830823
0.4,10,1,5,3,5,255.626,15.98830823
0.4,10,1,5,3,6,255.626,15.98830823
0.4,10,1,5,3,7,255.626,15.98830823
0.4,10,1,5,3,8,255.626,15.98830823
0.4,10,1,5,3,9,255.626,15.98830823
0.4,10,1,5,3,10,255.626,15.98830823
0.4,10,1,5,3,20,255.626,15.98830823
0.4,10,1,5,3,30,255.626,15.98830823
0.4,10,1,5,3,40,255.626,15.98830823
0.4,10,1,5,3,50,255.626,15.98830823
0.4,0,1,10,3,1,489.335,22.1209177
0.4,0,1,10,3,2,489.334,22.1208951
0.4,0,1,10,3,3,489.298,22.12008137
0.4,0,1,10,3,4,489.308,22.12030741
0.4,0,1,10,3,5,489.314,22.12044303
0.4,0,1,10,3,6,489.318,22.12053345
0.4,0,1,10,3,7,489.32,22.12057865
0.4,0,1,10,3,8,489.322,22.12062386
0.4,0,1,10,3,9,489.323,22.12064646
0.4,0,1,10,3,10,489.324,22.12066907
0.4,0,1,10,3,20,489.329,22.12078208
0.4,0,1,10,3,30,489.331,22.12082729
0.4,0,1,10,3,40,489.331,22.12082729
0.4,0,1,10,3,50,489.332,22.12084989
0.4,1,1,10,3,1,419.647,20.4852874
0.4,1,1,10,3,2,419.648,20.48531181
0.4,1,1,10,3,3,419.648,20.48531181
0.4,1,1,10,3,4,419.648,20.48531181
0.4,1,1,10,3,5,419.648,20.48531181
0.4,1,1,10,3,6,419.648,20.48531181
0.4,1,1,10,3,7,419.648,20.48531181
0.4,1,1,10,3,8,419.648,20.48531181
0.4,1,1,10,3,9,419.648,20.48531181
0.4,1,1,10,3,10,419.648,20.48531181
0.4,1,1,10,3,20,419.648,20.48531181
0.4,1,1,10,3,30,419.648,20.48531181
0.4,1,1,10,3,40,419.648,20.48531181
0.4,1,1,10,3,50,419.648,20.48531181
0.4,10,1,10,3,1,115.798,10.76094791
0.4,10,1,10,3,2,115.798,10.76094791
0.4,10,1,10,3,3,115.798,10.76094791
0.4,10,1,10,3,4,115.798,10.76094791
0.4,10,1,10,3,5,115.798,10.76094791
0.4,10,1,10,3,6,115.798,10.76094791
0.4,10,1,10,3,7,115.798,10.76094791
0.4,10,1,10,3,8,115.798,10.76094791
0.4,10,1,10,3,9,115.798,10.76094791
0.4,10,1,10,3,10,115.798,10.76094791
0.4,10,1,10,3,20,115.798,10.76094791
0.4,10,1,10,3,30,115.798,10.76094791
0.4,10,1,10,3,40,115.798,10.76094791
0.4,10,1,10,3,50,115.798,10.76094791
0.4,0,3,0,0,1,259.784,16.11781623
0.4,0,3,0,0,2,270.431,16.44478641
0.4,0,3,0,0,3,283.439,16.83564671
0.4,0,3,0,0,4,328.062,18.11248188
0.4,0,3,0,0,5,361.892,19.0234592
0.4,0,3,0,0,6,391.984,19.79858581
0.4,0,3,0,0,7,420.733,20.5117771
0.4,0,3,0,0,8,452.406,21.2698378
